h,mag,stag_mag,energy
7.5,-2490,-2,-18675.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2494,-2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2496,-4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2500,0,-18750.0
7.5,-2494,-6,-18705.0
7.5,-2494,2,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2492,-4,-18690.0
7.5,-2494,-2,-18705.0
7.5,-2488,8,-18660.0
7.5,-2492,0,-18690.0
7.5,-2500,0,-18750.0
7.5,-2496,0,-18720.0
7.5,-2496,4,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2492,4,-18690.0
7.5,-2494,-2,-18705.0
7.5,-2496,4,-18720.0
7.5,-2492,-4,-18690.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2500,0,-18750.0
7.5,-2496,0,-18720.0
7.5,-2488,8,-18660.0
7.5,-2494,2,-18705.0
7.5,-2492,4,-18690.0
7.5,-2494,2,-18705.0
7.5,-2492,-4,-18690.0
7.5,-2488,-4,-18660.0
7.5,-2498,-2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2488,0,-18660.0
7.5,-2494,-2,-18705.0
7.5,-2496,4,-18720.0
7.5,-2496,4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2492,-4,-18690.0
7.5,-2500,0,-18750.0
7.5,-2492,-4,-18690.0
7.5,-2494,-2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2498,2,-18735.0
7.5,-2492,-8,-18690.0
7.5,-2496,-4,-18720.0
7.5,-2492,4,-18690.0
7.5,-2496,-4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2492,-4,-18690.0
7.5,-2492,4,-18690.0
7.5,-2498,-2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2496,4,-18720.0
7.5,-2500,0,-18750.0
7.5,-2494,2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2492,4,-18690.0
7.5,-2498,2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2494,-6,-18705.0
7.5,-2490,2,-18675.0
7.5,-2492,0,-18690.0
7.5,-2500,0,-18750.0
7.5,-2496,-4,-18720.0
7.5,-2490,2,-18675.0
7.5,-2498,-2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2492,-4,-18690.0
7.5,-2500,0,-18750.0
7.5,-2492,4,-18690.0
7.5,-2492,4,-18690.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2492,4,-18690.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2492,0,-18690.0
7.5,-2494,2,-18705.0
7.5,-2492,0,-18690.0
7.5,-2500,0,-18750.0
7.5,-2498,-2,-18735.0
7.5,-2490,2,-18675.0
7.5,-2494,2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2492,-4,-18690.0
7.5,-2494,-6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2490,2,-18675.0
7.5,-2496,0,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2494,-6,-18705.0
7.5,-2496,4,-18720.0
7.5,-2490,2,-18675.0
7.5,-2490,2,-18675.0
7.5,-2494,-6,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2490,2,-18675.0
7.5,-2496,4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2494,2,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2490,6,-18675.0
7.5,-2496,0,-18720.0
7.5,-2492,0,-18690.0
7.5,-2492,0,-18690.0
7.5,-2492,8,-18690.0
7.5,-2492,0,-18690.0
7.5,-2488,4,-18660.0
7.5,-2492,-8,-18690.0
7.5,-2498,2,-18735.0
7.5,-2490,6,-18675.0
7.5,-2494,6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2496,-4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2486,6,-18645.0
7.5,-2500,0,-18750.0
7.5,-2496,4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2496,-4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2492,8,-18690.0
7.5,-2496,4,-18720.0
7.5,-2492,4,-18690.0
7.5,-2498,2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2496,-4,-18720.0
7.5,-2488,8,-18660.0
7.5,-2500,0,-18750.0
7.5,-2488,0,-18660.0
7.5,-2494,6,-18705.0
7.5,-2496,4,-18720.0
7.5,-2500,0,-18750.0
7.5,-2496,0,-18720.0
7.5,-2496,4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2492,-4,-18690.0
7.5,-2500,0,-18750.0
7.5,-2496,4,-18720.0
7.5,-2496,4,-18720.0
7.5,-2492,4,-18690.0
7.5,-2490,2,-18675.0
7.5,-2500,0,-18750.0
7.5,-2494,2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2498,-2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2496,-4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2498,2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2496,4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2490,2,-18675.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2494,-6,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2494,-6,-18705.0
7.5,-2488,-4,-18660.0
7.5,-2496,4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2496,-4,-18720.0
7.5,-2494,-6,-18705.0
7.5,-2494,6,-18705.0
7.5,-2496,0,-18720.0
7.5,-2498,2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2490,-2,-18675.0
7.5,-2494,2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2494,-2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2494,-6,-18705.0
7.5,-2492,0,-18690.0
7.5,-2500,0,-18750.0
7.5,-2494,-2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2490,6,-18675.0
7.5,-2498,2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2490,6,-18675.0
7.5,-2496,4,-18720.0
7.5,-2496,4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2496,-4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2490,2,-18675.0
7.5,-2496,4,-18720.0
7.5,-2500,0,-18750.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2492,0,-18690.0
7.5,-2492,0,-18690.0
7.5,-2490,2,-18675.0
7.5,-2494,-2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2496,4,-18720.0
7.5,-2496,4,-18720.0
7.5,-2494,6,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2498,-2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2490,2,-18675.0
7.5,-2496,-4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2496,-4,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2488,-4,-18660.0
7.5,-2494,2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2496,4,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2492,0,-18690.0
7.5,-2492,-4,-18690.0
7.5,-2494,-2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2490,2,-18675.0
7.5,-2492,4,-18690.0
7.5,-2492,0,-18690.0
7.5,-2498,-2,-18735.0
7.5,-2494,-6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2490,2,-18675.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2496,0,-18720.0
7.5,-2490,2,-18675.0
7.5,-2498,2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2496,4,-18720.0
7.5,-2494,6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2492,4,-18690.0
7.5,-2486,-2,-18645.0
7.5,-2498,2,-18735.0
7.5,-2490,2,-18675.0
7.5,-2500,0,-18750.0
7.5,-2496,-4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2492,4,-18690.0
7.5,-2494,2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2496,-4,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2492,0,-18690.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2490,-2,-18675.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2494,2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2498,2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2492,0,-18690.0
7.5,-2498,2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2496,-4,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2496,4,-18720.0
7.5,-2492,-4,-18690.0
7.5,-2498,-2,-18735.0
7.5,-2492,4,-18690.0
7.5,-2496,0,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2492,0,-18690.0
7.5,-2496,-4,-18720.0
7.5,-2492,0,-18690.0
7.5,-2498,2,-18735.0
7.5,-2494,-6,-18705.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2490,2,-18675.0
7.5,-2494,6,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2496,0,-18720.0
7.5,-2492,4,-18690.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2496,4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2494,-2,-18705.0
7.5,-2492,0,-18690.0
7.5,-2492,4,-18690.0
7.5,-2494,2,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2494,-6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2494,2,-18705.0
7.5,-2492,0,-18690.0
7.5,-2494,-6,-18705.0
7.5,-2494,-6,-18705.0
7.5,-2496,0,-18720.0
7.5,-2494,2,-18705.0
7.5,-2492,8,-18690.0
7.5,-2496,-4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2494,2,-18705.0
7.5,-2488,8,-18660.0
7.5,-2494,2,-18705.0
7.5,-2490,6,-18675.0
7.5,-2492,0,-18690.0
7.5,-2496,-4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2494,-6,-18705.0
7.5,-2494,2,-18705.0
7.5,-2488,-8,-18660.0
7.5,-2492,-4,-18690.0
7.5,-2496,0,-18720.0
7.5,-2490,2,-18675.0
7.5,-2494,-2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2494,-6,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2490,2,-18675.0
7.5,-2494,6,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2492,-4,-18690.0
7.5,-2496,-4,-18720.0
7.5,-2496,4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2492,0,-18690.0
7.5,-2496,4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2492,0,-18690.0
7.5,-2500,0,-18750.0
7.5,-2494,-2,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2490,-10,-18675.0
7.5,-2492,0,-18690.0
7.5,-2494,6,-18705.0
7.5,-2492,-4,-18690.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2492,-4,-18690.0
7.5,-2492,-4,-18690.0
7.5,-2498,2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2490,-6,-18675.0
7.5,-2498,-2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2492,-4,-18690.0
7.5,-2494,2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2492,-4,-18690.0
7.5,-2492,-4,-18690.0
7.5,-2498,-2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2488,0,-18660.0
7.5,-2496,4,-18720.0
7.5,-2500,0,-18750.0
7.5,-2496,-4,-18720.0
7.5,-2496,4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2492,0,-18690.0
7.5,-2500,0,-18750.0
7.5,-2494,-2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2492,4,-18690.0
7.5,-2494,6,-18705.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2494,-6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2496,4,-18720.0
7.5,-2492,0,-18690.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2492,8,-18690.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2496,-4,-18720.0
7.5,-2486,-2,-18645.0
7.5,-2498,-2,-18735.0
7.5,-2492,4,-18690.0
7.5,-2494,-2,-18705.0
7.5,-2496,4,-18720.0
7.5,-2500,0,-18750.0
7.5,-2492,-4,-18690.0
7.5,-2498,2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2484,8,-18630.0
7.5,-2498,2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2492,0,-18690.0
7.5,-2492,4,-18690.0
7.5,-2498,2,-18735.0
7.5,-2488,4,-18660.0
7.5,-2494,-2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2496,4,-18720.0
7.5,-2488,0,-18660.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2492,4,-18690.0
7.5,-2494,2,-18705.0
7.5,-2488,4,-18660.0
7.5,-2492,-4,-18690.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2492,0,-18690.0
7.5,-2498,2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2492,0,-18690.0
7.5,-2494,2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2492,0,-18690.0
7.5,-2498,-2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2490,2,-18675.0
7.5,-2496,0,-18720.0
7.5,-2490,-2,-18675.0
7.5,-2494,2,-18705.0
7.5,-2492,0,-18690.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2490,-6,-18675.0
7.5,-2494,-2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2494,6,-18705.0
7.5,-2496,0,-18720.0
7.5,-2492,0,-18690.0
7.5,-2494,-2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2494,-6,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2496,4,-18720.0
7.5,-2492,-4,-18690.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2494,2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2498,-2,-18735.0
7.5,-2492,0,-18690.0
7.5,-2496,-4,-18720.0
7.5,-2492,0,-18690.0
7.5,-2494,-6,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2488,8,-18660.0
7.5,-2494,-6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2492,-4,-18690.0
7.5,-2494,2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2492,4,-18690.0
7.5,-2486,-2,-18645.0
7.5,-2494,-2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2492,4,-18690.0
7.5,-2492,0,-18690.0
7.5,-2492,4,-18690.0
7.5,-2500,0,-18750.0
7.5,-2496,4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2492,0,-18690.0
7.5,-2490,-6,-18675.0
7.5,-2496,4,-18720.0
7.5,-2496,4,-18720.0
7.5,-2500,0,-18750.0
7.5,-2498,-2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2486,2,-18645.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2500,0,-18750.0
7.5,-2490,-2,-18675.0
7.5,-2498,-2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2500,0,-18750.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2492,4,-18690.0
7.5,-2496,0,-18720.0
7.5,-2494,-2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2496,4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2498,2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2494,-6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2498,2,-18735.0
7.5,-2490,2,-18675.0
7.5,-2484,-4,-18630.0
7.5,-2496,0,-18720.0
7.5,-2494,2,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2492,8,-18690.0
7.5,-2496,0,-18720.0
7.5,-2490,-6,-18675.0
7.5,-2496,4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2496,4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2496,-4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2496,-4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2494,6,-18705.0
7.5,-2490,2,-18675.0
7.5,-2494,2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2490,10,-18675.0
7.5,-2496,0,-18720.0
7.5,-2498,2,-18735.0
7.5,-2490,6,-18675.0
7.5,-2494,-6,-18705.0
7.5,-2490,-6,-18675.0
7.5,-2488,4,-18660.0
7.5,-2496,-4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2500,0,-18750.0
7.5,-2496,0,-18720.0
7.5,-2492,0,-18690.0
7.5,-2496,-4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2492,8,-18690.0
7.5,-2500,0,-18750.0
7.5,-2494,-2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2496,4,-18720.0
7.5,-2492,4,-18690.0
7.5,-2500,0,-18750.0
7.5,-2498,2,-18735.0
7.5,-2492,4,-18690.0
7.5,-2492,4,-18690.0
7.5,-2500,0,-18750.0
7.5,-2500,0,-18750.0
7.5,-2496,4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2492,-4,-18690.0
7.5,-2492,4,-18690.0
7.5,-2494,2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2496,4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2496,0,-18720.0
7.5,-2494,6,-18705.0
7.5,-2494,6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2492,-4,-18690.0
7.5,-2486,-2,-18645.0
7.5,-2494,-2,-18705.0
7.5,-2500,0,-18750.0
7.5,-2496,-4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2498,2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2486,-2,-18645.0
7.5,-2496,0,-18720.0
7.5,-2494,2,-18705.0
7.5,-2496,0,-18720.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2498,2,-18735.0
7.5,-2494,-2,-18705.0
7.5,-2496,4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2490,-10,-18675.0
7.5,-2500,0,-18750.0
7.5,-2492,8,-18690.0
7.5,-2496,0,-18720.0
7.5,-2496,0,-18720.0
7.5,-2496,-4,-18720.0
7.5,-2490,-2,-18675.0
7.5,-2496,-4,-18720.0
7.5,-2492,0,-18690.0
7.5,-2498,2,-18735.0
7.5,-2492,4,-18690.0
7.5,-2500,0,-18750.0
7.5,-2492,0,-18690.0
7.5,-2496,0,-18720.0
7.5,-2500,0,-18750.0
7.5,-2496,0,-18720.0
7.5,-2494,6,-18705.0
7.5,-2496,0,-18720.0
7.5,-2492,-4,-18690.0
7.5,-2494,2,-18705.0
7.5,-2494,-2,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2496,-4,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2494,6,-18705.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2494,-2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2498,-2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2494,-6,-18705.0
7.5,-2494,-6,-18705.0
7.5,-2496,0,-18720.0
7.5,-2494,6,-18705.0
7.5,-2492,0,-18690.0
7.5,-2492,0,-18690.0
7.5,-2492,-4,-18690.0
7.5,-2492,0,-18690.0
7.5,-2496,4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2494,2,-18705.0
7.5,-2492,-4,-18690.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2492,-8,-18690.0
7.5,-2494,2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2494,2,-18705.0
7.5,-2494,2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2498,-2,-18735.0
7.5,-2494,6,-18705.0
7.5,-2492,-4,-18690.0
7.5,-2500,0,-18750.0
7.5,-2492,0,-18690.0
7.5,-2494,2,-18705.0
7.5,-2490,2,-18675.0
7.5,-2494,-6,-18705.0
7.5,-2494,2,-18705.0
7.5,-2496,4,-18720.0
7.5,-2494,2,-18705.0
7.5,-2498,2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2500,0,-18750.0
7.5,-2498,2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2500,0,-18750.0
7.5,-2498,-2,-18735.0
7.5,-2498,2,-18735.0
7.5,-2496,4,-18720.0
7.5,-2492,-4,-18690.0
7.5,-2494,6,-18705.0
7.5,-2494,2,-18705.0
7.5,-2498,-2,-18735.0
7.5,-2496,0,-18720.0
7.5,-2492,8,-18690.0
7.5,-2500,0,-18750.0
7.5,-2494,-6,-18705.0
7.5,-2496,-4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2496,4,-18720.0
7.5,-2496,0,-18720.0
7.5,-2498,2,-18735.0
7.5,-2500,0,-18750.0
7.5,-2498,2,-18735.0
7.5,-2494,2,-18705.0
